,"Przewozy pasażerskie/ Passenger transport
Udział przewoźników wg liczby pasażerów/ Share of RUs in terms of number of passengers",,
,,,
,,,
,,,
rok/ year,miesiąc/ month,Przewoźnicy/ Railway carriers,udział wg liczby pasażerów/ share by number of passengers
2017, styczeń-czerwiec/ January-June,Warszawska Kolej Dojazdowa,2.39%
2017, styczeń-czerwiec/ January-June,Koleje Małopolskie,1.84%
2017, styczeń-czerwiec/ January-June,Łódzka Kolej Aglomeracyjna,1.21%
2017, styczeń-czerwiec/ January-June,Arriva RP,0.75%
2017, styczeń-czerwiec/ January-June,Pozostali/ Others,0.16%
2017, styczeń-lipiec/ January-July,Polregio,26.63%
2017, styczeń-lipiec/ January-July,Koleje Mazowieckie - KM,20.73%
2017, styczeń-lipiec/ January-July,PKP Szybka Kolej Miejska w Trójmieście,13.85%
2017, styczeń-lipiec/ January-July,PKP Intercity,13.78%
2017, styczeń-lipiec/ January-July,Szybka Kolej Miejska - Warszawa,7.93%
2017, styczeń-lipiec/ January-July,Koleje Śląskie,5.12%
2017, styczeń-lipiec/ January-July,Koleje Dolnośląskie,2.97%
2017, styczeń-lipiec/ January-July,Koleje Wielkopolskie,2.65%
2017, styczeń-lipiec/ January-July,Warszawska Kolej Dojazdowa,2.33%
2017, styczeń-lipiec/ January-July,Koleje Małopolskie,1.87%
2017, styczeń-lipiec/ January-July,Łódzka Kolej Aglomeracyjna,1.20%
2017, styczeń-lipiec/ January-July,Arriva RP,0.76%
2017, styczeń-lipiec/ January-July,Pozostali/ Others,0.18%
2017, styczeń-sierpień/ January-August,Polregio,26.47%
2017, styczeń-sierpień/ January-August,Koleje Mazowieckie - KM,20.47%
2017, styczeń-sierpień/ January-August,PKP Intercity,14.21%
2017, styczeń-sierpień/ January-August,PKP Szybka Kolej Miejska w Trójmieście,13.91%
2017, styczeń-sierpień/ January-August,Szybka Kolej Miejska - Warszawa,7.89%
2017, styczeń-sierpień/ January-August,Koleje Śląskie,5.05%
2017, styczeń-sierpień/ January-August,Koleje Dolnośląskie,2.98%
2017, styczeń-sierpień/ January-August,Koleje Wielkopolskie,2.62%
2017, styczeń-sierpień/ January-August,Warszawska Kolej Dojazdowa,2.32%
2017, styczeń-sierpień/ January-August,Koleje Małopolskie,1.89%
2017, styczeń-sierpień/ January-August,Łódzka Kolej Aglomeracyjna,1.19%
2017, styczeń-sierpień/ January-August,Arriva RP,0.78%
2017, styczeń-sierpień/ January-August,Pozostali/ Others,0.20%
2017, styczeń-wrzesień/ January-September,Polregio,26.45%
2017, styczeń-wrzesień/ January-September,Koleje Mazowieckie - KM,20.42%
2017, styczeń-wrzesień/ January-September,PKP Intercity,14.22%
2017, styczeń-wrzesień/ January-September,PKP Szybka Kolej Miejska w Trójmieście,13.87%
2017, styczeń-wrzesień/ January-September,Szybka Kolej Miejska - Warszawa,7.86%
2017, styczeń-wrzesień/ January-September,Koleje Śląskie,5.06%
2017, styczeń-wrzesień/ January-September,Koleje Dolnośląskie,3.00%
2017, styczeń-wrzesień/ January-September,Koleje Wielkopolskie,2.63%
2017, styczeń-wrzesień/ January-September,Warszawska Kolej Dojazdowa,2.40%
2017, styczeń-wrzesień/ January-September,Koleje Małopolskie,1.88%
2017, styczeń-wrzesień/ January-September,Łódzka Kolej Aglomeracyjna,1.21%
2017, styczeń-wrzesień/ January-September,Arriva RP,0.78%
2017, styczeń-wrzesień/ January-September,Pozostali/ Others,0.20%
2017, styczeń-październik/ January-October,Polregio,26.45%
2017, styczeń-październik/ January-October,Koleje Mazowieckie - KM,20.40%
2017, styczeń-październik/ January-October,PKP Intercity,14.15%
2017, styczeń-październik/ January-October,PKP Szybka Kolej Miejska w Trójmieście,13.90%
2017, styczeń-październik/ January-October,Szybka Kolej Miejska - Warszawa,7.77%
2017, styczeń-październik/ January-October,Koleje Śląskie,5.11%
2017, styczeń-październik/ January-October,Koleje Dolnośląskie,3.04%
2017, styczeń-październik/ January-October,Koleje Wielkopolskie,2.63%
2017, styczeń-październik/ January-October,Warszawska Kolej Dojazdowa,2.47%
2017, styczeń-październik/ January-October,Koleje Małopolskie,1.87%
2017, styczeń-październik/ January-October,Łódzka Kolej Aglomeracyjna,1.24%
2017, styczeń-październik/ January-October,Arriva RP,0.78%
2017, styczeń-październik/ January-October,Pozostali/ Others,0.20%
2017, styczeń-listopad/ January-November,Polregio,26.48%
2017, styczeń-listopad/ January-November,Koleje Mazowieckie - KM,20.38%
2017, styczeń-listopad/ January-November,PKP Intercity,14.10%
2017, styczeń-listopad/ January-November,PKP Szybka Kolej Miejska w Trójmieście,13.92%
2017, styczeń-listopad/ January-November,Szybka Kolej Miejska - Warszawa,7.67%
2017, styczeń-listopad/ January-November,Koleje Śląskie,5.15%
2017, styczeń-listopad/ January-November,Koleje Dolnośląskie,3.06%
2017, styczeń-listopad/ January-November,Koleje Wielkopolskie,2.63%
2017, styczeń-listopad/ January-November,Warszawska Kolej Dojazdowa,2.53%
2017, styczeń-listopad/ January-November,Koleje Małopolskie,1.87%
2017, styczeń-listopad/ January-November,Łódzka Kolej Aglomeracyjna,1.25%
2017, styczeń-listopad/ January-November,Arriva RP,0.78%
2017, styczeń-listopad/ January-November,Pozostali/ Others,0.19%
2017, styczeń-grudzień/ January-December,Polregio,26.31%
2017, styczeń-grudzień/ January-December,Koleje Mazowieckie - KM,20.44%
2017, styczeń-grudzień/ January-December,PKP Intercity,14.11%
2017, styczeń-grudzień/ January-December,PKP Szybka Kolej Miejska w Trójmieście,13.94%
2017, styczeń-grudzień/ January-December,Szybka Kolej Miejska - Warszawa,7.60%
2017, styczeń-grudzień/ January-December,Koleje Śląskie,5.18%
2017, styczeń-grudzień/ January-December,Koleje Dolnośląskie,3.09%
2017, styczeń-grudzień/ January-December,Koleje Wielkopolskie,2.67%
2017, styczeń-grudzień/ January-December,Warszawska Kolej Dojazdowa,2.55%
2017, styczeń-grudzień/ January-December,Koleje Małopolskie,1.89%
2017, styczeń-grudzień/ January-December,Łódzka Kolej Aglomeracyjna,1.27%
2017, styczeń-grudzień/ January-December,Arriva RP,0.77%
2017, styczeń-grudzień/ January-December,Pozostali/ Others,0.18%
2018, styczeń/ January,Polregio,26.88%
2018, styczeń/ January,Koleje Mazowieckie - KM,19.24%
2018, styczeń/ January,PKP Szybka Kolej Miejska w Trójmieście,13.38%
2018, styczeń/ January,PKP Intercity,13.21%
2018, styczeń/ January,Szybka Kolej Miejska - Warszawa,6.54%
2018, styczeń/ January,Koleje Śląskie,5.42%
2018, styczeń/ January,Koleje Dolnośląskie,3.77%
2018, styczeń/ January,Koleje Wielkopolskie,3.68%
2018, styczeń/ January,Warszawska Kolej Dojazdowa,2.99%
2018, styczeń/ January,Koleje Małopolskie,2.59%
2018, styczeń/ January,Łódzka Kolej Aglomeracyjna,1.44%
2018, styczeń/ January,Arriva RP,0.74%
2018, styczeń/ January,Pozostali/ Others,0.11%
2018, styczeń-luty/ January-February,Polregio,27.00%
2018, styczeń-luty/ January-February,Koleje Mazowieckie - KM,19.16%
2018, styczeń-luty/ January-February,PKP Szybka Kolej Miejska w Trójmieście,13.50%
2018, styczeń-luty/ January-February,PKP Intercity,13.49%
2018, styczeń-luty/ January-February,Szybka Kolej Miejska - Warszawa,6.37%
2018, styczeń-luty/ January-February,Koleje Śląskie,5.38%
2018, styczeń-luty/ January-February,Koleje Wielkopolskie,3.73%
2018, styczeń-luty/ January-February,Koleje Dolnośląskie,3.65%
2018, styczeń-luty/ January-February,Warszawska Kolej Dojazdowa,2.98%
2018, styczeń-luty/ January-February,Koleje Małopolskie,2.46%
2018, styczeń-luty/ January-February,Łódzka Kolej Aglomeracyjna,1.44%
2018, styczeń-luty/ January-February,Arriva RP,0.72%
2018, styczeń-luty/ January-February,Pozostali/ Others,0.11%
2018, styczeń-marzec/ January-March,Polregio,26.73%
2018, styczeń-marzec/ January-March,Koleje Mazowieckie - KM,19.97%
2018, styczeń-marzec/ January-March,PKP Szybka Kolej Miejska w Trójmieście,13.76%
2018, styczeń-marzec/ January-March,PKP Intercity,13.62%
2018, styczeń-marzec/ January-March,Koleje Śląskie,5.57%
2018, styczeń-marzec/ January-March,Szybka Kolej Miejska - Warszawa,5.34%
2018, styczeń-marzec/ January-March,Koleje Dolnośląskie,3.69%
2018, styczeń-marzec/ January-March,Koleje Wielkopolskie,3.66%
2018, styczeń-marzec/ January-March,Warszawska Kolej Dojazdowa,2.99%
2018, styczeń-marzec/ January-March,Koleje Małopolskie,2.39%
2018, styczeń-marzec/ January-March,Łódzka Kolej Aglomeracyjna,1.47%
2018, styczeń-marzec/ January-March,Arriva RP,0.70%
2018, styczeń-marzec/ January-March,Pozostali/ Others,0.12%
2018, styczeń-kwiecień/ January-April,Polregio,26.68%
2018, styczeń-kwiecień/ January-April,Koleje Mazowieckie - KM,19.93%
2018, styczeń-kwiecień/ January-April,PKP Intercity,13.81%
2018, styczeń-kwiecień/ January-April,PKP Szybka Kolej Miejska w Trójmieście,13.79%
2018, styczeń-kwiecień/ January-April,Koleje Śląskie,5.59%
2018, styczeń-kwiecień/ January-April,Szybka Kolej Miejska - Warszawa,5.30%
2018, styczeń-kwiecień/ January-April,Koleje Dolnośląskie,3.68%
2018, styczeń-kwiecień/ January-April,Koleje Wielkopolskie,3.63%
2018, styczeń-kwiecień/ January-April,Warszawska Kolej Dojazdowa,2.97%
2018, styczeń-kwiecień/ January-April,Koleje Małopolskie,2.33%
2018, styczeń-kwiecień/ January-April,Łódzka Kolej Aglomeracyjna,1.48%
2018, styczeń-kwiecień/ January-April,Arriva RP,0.69%
2018, styczeń-kwiecień/ January-April,Pozostali/ Others,0.13%
2018, styczeń-maj/ January-May,Polregio,26.70%
2018, styczeń-maj/ January-May,Koleje Mazowieckie - KM,19.84%
2018, styczeń-maj/ January-May,PKP Intercity,14.01%
2018, styczeń-maj/ January-May,PKP Szybka Kolej Miejska w Trójmieście,13.74%
2018, styczeń-maj/ January-May,Koleje Śląskie,5.57%
2018, styczeń-maj/ January-May,Szybka Kolej Miejska - Warszawa,5.30%
2018, styczeń-maj/ January-May,Koleje Dolnośląskie,3.71%
2018, styczeń-maj/ January-May,Koleje Wielkopolskie,3.59%
2018, styczeń-maj/ January-May,Warszawska Kolej Dojazdowa,2.94%
2018, styczeń-maj/ January-May,Koleje Małopolskie,2.28%
2018, styczeń-maj/ January-May,Łódzka Kolej Aglomeracyjna,1.49%
2018, styczeń-maj/ January-May,Arriva RP,0.69%
2018, styczeń-maj/ January-May,Pozostali/ Others,0.14%
2018, styczeń-czerwiec/ January-June,Polregio,26.51%
2018, styczeń-czerwiec/ January-June,Koleje Mazowieckie - KM,19.72%
2018, styczeń-czerwiec/ January-June,PKP Intercity,14.26%
2018, styczeń-czerwiec/ January-June,PKP Szybka Kolej Miejska w Trójmieście,13.78%
2018, styczeń-czerwiec/ January-June,Koleje Śląskie,5.54%
2018, styczeń-czerwiec/ January-June,Szybka Kolej Miejska - Warszawa,5.50%
2018, styczeń-czerwiec/ January-June,Koleje Dolnośląskie,3.71%
2018, styczeń-czerwiec/ January-June,Koleje Wielkopolskie,3.54%
2018, styczeń-czerwiec/ January-June,Warszawska Kolej Dojazdowa,2.87%
2018, styczeń-czerwiec/ January-June,Koleje Małopolskie,2.24%
2018, styczeń-czerwiec/ January-June,Łódzka Kolej Aglomeracyjna,1.49%
2018, styczeń-czerwiec/ January-June,Arriva RP,0.69%
2018, styczeń-czerwiec/ January-June,Pozostali/ Others,0.16%
2018, styczeń-lipiec/ January-July,Polregio,26.33%
2018, styczeń-lipiec/ January-July,Koleje Mazowieckie - KM,19.47%
2018, styczeń-lipiec/ January-July,PKP Intercity,14.79%
2018, styczeń-lipiec/ January-July,PKP Szybka Kolej Miejska w Trójmieście,13.86%
2018, styczeń-lipiec/ January-July,Szybka Kolej Miejska - Warszawa,5.56%
2018, styczeń-lipiec/ January-July,Koleje Śląskie,5.45%
2018, styczeń-lipiec/ January-July,Koleje Dolnośląskie,3.70%
2018, styczeń-lipiec/ January-July,Koleje Wielkopolskie,3.46%
2018, styczeń-lipiec/ January-July,Warszawska Kolej Dojazdowa,2.81%
2018, styczeń-lipiec/ January-July,Koleje Małopolskie,2.21%
2018, styczeń-lipiec/ January-July,Łódzka Kolej Aglomeracyjna,1.47%
2018, styczeń-lipiec/ January-July,Arriva RP,0.70%
2018, styczeń-lipiec/ January-July,Pozostali/ Others,0.18%
2018, styczeń-sierpień/ January-August,Polregio,26.29%
2018, styczeń-sierpień/ January-August,Koleje Mazowieckie - KM,19.23%
2018, styczeń-sierpień/ January-August,PKP Intercity,15.22%
2018, styczeń-sierpień/ January-August,PKP Szybka Kolej Miejska w Trójmieście,13.84%
2018, styczeń-sierpień/ January-August,Szybka Kolej Miejska - Warszawa,5.59%
2018, styczeń-sierpień/ January-August,Koleje Śląskie,5.37%
2018, styczeń-sierpień/ January-August,Koleje Dolnośląskie,3.70%
2018, styczeń-sierpień/ January-August,Koleje Wielkopolskie,3.43%
2018, styczeń-sierpień/ January-August,Warszawska Kolej Dojazdowa,2.77%
2018, styczeń-sierpień/ January-August,Koleje Małopolskie,2.19%
2018, styczeń-sierpień/ January-August,Łódzka Kolej Aglomeracyjna,1.46%
2018, styczeń-sierpień/ January-August,Arriva RP,0.71%
2018, styczeń-sierpień/ January-August,Pozostali/ Others,0.20%
2018, styczeń-wrzesień/ January-September,Polregio,26.32%
2018, styczeń-wrzesień/ January-September,Koleje Mazowieckie - KM,19.19%
2018, styczeń-wrzesień/ January-September,PKP Intercity,15.18%
2018, styczeń-wrzesień/ January-September,PKP Szybka Kolej Miejska w Trójmieście,13.71%
2018, styczeń-wrzesień/ January-September,Szybka Kolej Miejska - Warszawa,5.76%
2018, styczeń-wrzesień/ January-September,Koleje Śląskie,5.36%
2018, styczeń-wrzesień/ January-September,Koleje Dolnośląskie,3.71%
2018, styczeń-wrzesień/ January-September,Koleje Wielkopolskie,3.46%
2018, styczeń-wrzesień/ January-September,Warszawska Kolej Dojazdowa,2.78%
2018, styczeń-wrzesień/ January-September,Koleje Małopolskie,2.15%
2018, styczeń-wrzesień/ January-September,Łódzka Kolej Aglomeracyjna,1.48%
2018, styczeń-wrzesień/ January-September,Arriva RP,0.71%
2018, styczeń-wrzesień/ January-September,Pozostali/ Others,0.20%
2018, styczeń-październik/ January-October,Polregio,26.27%
2018, styczeń-październik/ January-October,Koleje Mazowieckie - KM,19.17%
2018, styczeń-październik/ January-October,PKP Intercity,15.04%
2018, styczeń-październik/ January-October,PKP Szybka Kolej Miejska w Trójmieście,13.67%
2018, styczeń-październik/ January-October,Szybka Kolej Miejska - Warszawa,5.88%
2018, styczeń-październik/ January-October,Koleje Śląskie,5.41%
2018, styczeń-październik/ January-October,Koleje Dolnośląskie,3.74%
2018, styczeń-październik/ January-October,Koleje Wielkopolskie,3.51%
2018, styczeń-październik/ January-October,Warszawska Kolej Dojazdowa,2.79%
2018, styczeń-październik/ January-October,Koleje Małopolskie,2.12%
2018, styczeń-październik/ January-October,Łódzka Kolej Aglomeracyjna,1.50%
2018, styczeń-październik/ January-October,Arriva RP,0.70%
2018, styczeń-październik/ January-October,Pozostali/ Others,0.20%
2018, styczeń-listopad/ January-November,Polregio,26.28%
2018, styczeń-listopad/ January-November,Koleje Mazowieckie - KM,19.13%
2018, styczeń-listopad/ January-November,PKP Intercity,14.92%
2018, styczeń-listopad/ January-November,PKP Szybka Kolej Miejska w Trójmieście,13.61%
2018, styczeń-listopad/ January-November,Szybka Kolej Miejska - Warszawa,6.03%
2018, styczeń-listopad/ January-November,Koleje Śląskie,5.45%
2018, styczeń-listopad/ January-November,Koleje Dolnośląskie,3.75%
2018, styczeń-listopad/ January-November,Koleje Wielkopolskie,3.54%
2018, styczeń-listopad/ January-November,Warszawska Kolej Dojazdowa,2.79%
2018, styczeń-listopad/ January-November,Koleje Małopolskie,2.10%
2018, styczeń-listopad/ January-November,Łódzka Kolej Aglomeracyjna,1.51%
2018, styczeń-listopad/ January-November,Arriva RP,0.70%
2018, styczeń-listopad/ January-November,Pozostali/ Others,0.19%
2018, styczeń-grudzień/ January-December,Polregio,26.17%
2018, styczeń-grudzień/ January-December,Koleje Mazowieckie - KM,19.24%
2018, styczeń-grudzień/ January-December,PKP Intercity,14.87%
2018, styczeń-grudzień/ January-December,PKP Szybka Kolej Miejska w Trójmieście,13.61%
2018, styczeń-grudzień/ January-December,Szybka Kolej Miejska - Warszawa,6.10%
2018, styczeń-grudzień/ January-December,Koleje Śląskie,5.47%
2018, styczeń-grudzień/ January-December,Koleje Dolnośląskie,3.78%
2018, styczeń-grudzień/ January-December,Koleje Wielkopolskie,3.53%
2018, styczeń-grudzień/ January-December,Warszawska Kolej Dojazdowa,2.77%
2018, styczeń-grudzień/ January-December,Koleje Małopolskie,2.08%
2018, styczeń-grudzień/ January-December,Łódzka Kolej Aglomeracyjna,1.52%
2018, styczeń-grudzień/ January-December,Arriva RP,0.69%
2018, styczeń-grudzień/ January-December,Pozostali/ Others,0.18%
2019, styczeń/ January,Polregio,27.20%
2019, styczeń/ January,Koleje Mazowieckie - KM,19.14%
2019, styczeń/ January,PKP Intercity,13.00%
2019, styczeń/ January,PKP Szybka Kolej Miejska w Trójmieście,12.87%
2019, styczeń/ January,Szybka Kolej Miejska - Warszawa,6.85%
2019, styczeń/ January,Koleje Śląskie,5.64%
2019, styczeń/ January,Koleje Dolnośląskie,4.15%
2019, styczeń/ January,Koleje Wielkopolskie,3.95%
2019, styczeń/ January,Warszawska Kolej Dojazdowa,2.79%
2019, styczeń/ January,Koleje Małopolskie,1.90%
2019, styczeń/ January,Łódzka Kolej Aglomeracyjna,1.74%
2019, styczeń/ January,Arriva RP,0.69%
2019, styczeń/ January,Pozostali/ Others,0.10%
2019, styczeń-luty/ January-February,Polregio,27.30%
2019, styczeń-luty/ January-February,Koleje Mazowieckie - KM,18.72%
2019, styczeń-luty/ January-February,PKP Intercity,13.37%
2019, styczeń-luty/ January-February,PKP Szybka Kolej Miejska w Trójmieście,12.74%
2019, styczeń-luty/ January-February,Szybka Kolej Miejska - Warszawa,6.95%
2019, styczeń-luty/ January-February,Koleje Śląskie,5.71%
2019, styczeń-luty/ January-February,Koleje Dolnośląskie,4.15%
2019, styczeń-luty/ January-February,Koleje Wielkopolskie,3.86%
2019, styczeń-luty/ January-February,Warszawska Kolej Dojazdowa,2.85%
2019, styczeń-luty/ January-February,Koleje Małopolskie,1.87%
2019, styczeń-luty/ January-February,Łódzka Kolej Aglomeracyjna,1.71%
2019, styczeń-luty/ January-February,Arriva RP,0.67%
2019, styczeń-luty/ January-February,Pozostali/ Others,0.10%
2019, styczeń-marzec/ January-March,Polregio,26.93%
2019, styczeń-marzec/ January-March,Koleje Mazowieckie - KM,19.15%
2019, styczeń-marzec/ January-March,PKP Intercity,13.26%
2019, styczeń-marzec/ January-March,PKP Szybka Kolej Miejska w Trójmieście,12.89%
2019, styczeń-marzec/ January-March,Szybka Kolej Miejska - Warszawa,6.83%
2019, styczeń-marzec/ January-March,Koleje Śląskie,5.77%
2019, styczeń-marzec/ January-March,Koleje Dolnośląskie,4.12%
2019, styczeń-marzec/ January-March,Koleje Wielkopolskie,3.83%
2019, styczeń-marzec/ January-March,Warszawska Kolej Dojazdowa,2.82%
2019, styczeń-marzec/ January-March,Koleje Małopolskie,1.87%
2019, styczeń-marzec/ January-March,Łódzka Kolej Aglomeracyjna,1.75%
2019, styczeń-marzec/ January-March,Arriva RP,0.66%
2019, styczeń-marzec/ January-March,Pozostali/ Others,0.11%
2019, styczeń-kwiecień/ January-April,Polregio,26.67%
2019, styczeń-kwiecień/ January-April,Koleje Mazowieckie - KM,19.11%
2019, styczeń-kwiecień/ January-April,PKP Intercity,13.58%
2019, styczeń-kwiecień/ January-April,PKP Szybka Kolej Miejska w Trójmieście,12.98%
2019, styczeń-kwiecień/ January-April,Szybka Kolej Miejska - Warszawa,6.82%
2019, styczeń-kwiecień/ January-April,Koleje Śląskie,5.75%
2019, styczeń-kwiecień/ January-April,Koleje Dolnośląskie,4.10%
2019, styczeń-kwiecień/ January-April,Koleje Wielkopolskie,3.78%
2019, styczeń-kwiecień/ January-April,Warszawska Kolej Dojazdowa,2.77%
2019, styczeń-kwiecień/ January-April,Koleje Małopolskie,1.89%
2019, styczeń-kwiecień/ January-April,Łódzka Kolej Aglomeracyjna,1.76%
2019, styczeń-kwiecień/ January-April,Arriva RP,0.66%
2019, styczeń-kwiecień/ January-April,Pozostali/ Others,0.13%
2019, styczeń-maj/ January-May,Polregio,26.62%
2019, styczeń-maj/ January-May,Koleje Mazowieckie - KM,18.99%
2019, styczeń-maj/ January-May,PKP Intercity,13.76%
2019, styczeń-maj/ January-May,PKP Szybka Kolej Miejska w Trójmieście,12.92%
2019, styczeń-maj/ January-May,Szybka Kolej Miejska - Warszawa,6.72%
2019, styczeń-maj/ January-May,Koleje Śląskie,5.89%
2019, styczeń-maj/ January-May,Koleje Dolnośląskie,4.11%
2019, styczeń-maj/ January-May,Koleje Wielkopolskie,3.75%
2019, styczeń-maj/ January-May,Warszawska Kolej Dojazdowa,2.76%
2019, styczeń-maj/ January-May,Koleje Małopolskie,1.91%
2019, styczeń-maj/ January-May,Łódzka Kolej Aglomeracyjna,1.76%
2019, styczeń-maj/ January-May,Arriva RP,0.66%
2019, styczeń-maj/ January-May,Pozostali/ Others,0.14%
2019, styczeń-czerwiec/ January-June,Polregio,26.37%
2019, styczeń-czerwiec/ January-June,Koleje Mazowieckie - KM,18.92%
2019, styczeń-czerwiec/ January-June,PKP Intercity,14.06%
2019, styczeń-czerwiec/ January-June,PKP Szybka Kolej Miejska w Trójmieście,12.97%
2019, styczeń-czerwiec/ January-June,Szybka Kolej Miejska - Warszawa,6.70%
2019, styczeń-czerwiec/ January-June,Koleje Śląskie,5.98%
2019, styczeń-czerwiec/ January-June,Koleje Dolnośląskie,4.10%
2019, styczeń-czerwiec/ January-June,Koleje Wielkopolskie,3.66%
2019, styczeń-czerwiec/ January-June,Warszawska Kolej Dojazdowa,2.71%
2019, styczeń-czerwiec/ January-June,Koleje Małopolskie,1.92%
2019, styczeń-czerwiec/ January-June,Łódzka Kolej Aglomeracyjna,1.76%
2019, styczeń-czerwiec/ January-June,Arriva RP,0.66%
2019, styczeń-czerwiec/ January-June,Pozostali/ Others,0.17%
2019, styczeń-lipiec/ January-July,Polregio,26.28%
2019, styczeń-lipiec/ January-July,Koleje Mazowieckie - KM,18.73%
2019, styczeń-lipiec/ January-July,PKP Intercity,14.52%
2019, styczeń-lipiec/ January-July,PKP Szybka Kolej Miejska w Trójmieście,13.06%
2019, styczeń-lipiec/ January-July,Szybka Kolej Miejska - Warszawa,6.57%
2019, styczeń-lipiec/ January-July,Koleje Śląskie,5.94%
2019, styczeń-lipiec/ January-July,Koleje Dolnośląskie,4.11%
2019, styczeń-lipiec/ January-July,Koleje Wielkopolskie,3.59%
2019, styczeń-lipiec/ January-July,Warszawska Kolej Dojazdowa,2.67%
2019, styczeń-lipiec/ January-July,Koleje Małopolskie,1.92%
2019, styczeń-lipiec/ January-July,Łódzka Kolej Aglomeracyjna,1.74%
2019, styczeń-lipiec/ January-July,Arriva RP,0.68%
2019, styczeń-lipiec/ January-July,Pozostali/ Others,0.19%
2019, styczeń-sierpień/ January-August,Polregio,26.30%
2019, styczeń-sierpień/ January-August,Koleje Mazowieckie - KM,18.49%
2019, styczeń-sierpień/ January-August,PKP Intercity,14.97%
2019, styczeń-sierpień/ January-August,PKP Szybka Kolej Miejska w Trójmieście,13.04%
2019, styczeń-sierpień/ January-August,Szybka Kolej Miejska - Warszawa,6.45%
2019, styczeń-sierpień/ January-August,Koleje Śląskie,5.88%
2019, styczeń-sierpień/ January-August,Koleje Dolnośląskie,4.13%
2019, styczeń-sierpień/ January-August,Koleje Wielkopolskie,3.55%
2019, styczeń-sierpień/ January-August,Warszawska Kolej Dojazdowa,2.64%
2019, styczeń-sierpień/ January-August,Koleje Małopolskie,1.93%
2019, styczeń-sierpień/ January-August,Łódzka Kolej Aglomeracyjna,1.72%
2019, styczeń-sierpień/ January-August,Arriva RP,0.70%
2019, styczeń-sierpień/ January-August,Pozostali/ Others,0.21%
2019, styczeń-wrzesień/ January-September,Polregio,26.50%
2019, styczeń-wrzesień/ January-September,Koleje Mazowieckie - KM,18.44%
2019, styczeń-wrzesień/ January-September,PKP Intercity,14.86%
2019, styczeń-wrzesień/ January-September,PKP Szybka Kolej Miejska w Trójmieście,12.92%
2019, styczeń-wrzesień/ January-September,Szybka Kolej Miejska - Warszawa,6.46%
2019, styczeń-wrzesień/ January-September,Koleje Śląskie,5.87%
2019, styczeń-wrzesień/ January-September,Koleje Dolnośląskie,4.16%
2019, styczeń-wrzesień/ January-September,Koleje Wielkopolskie,3.59%
2019, styczeń-wrzesień/ January-September,Warszawska Kolej Dojazdowa,2.65%
2019, styczeń-wrzesień/ January-September,Koleje Małopolskie,1.93%
2019, styczeń-wrzesień/ January-September,Łódzka Kolej Aglomeracyjna,1.72%
2019, styczeń-wrzesień/ January-September,Arriva RP,0.70%
2019, styczeń-wrzesień/ January-September,Pozostali/ Others,0.21%
2019, styczeń-październik/ January-October,Polregio,26.54%
2019, styczeń-październik/ January-October,Koleje Mazowieckie - KM,18.43%
2019, styczeń-październik/ January-October,PKP Intercity,14.69%
2019, styczeń-październik/ January-October,PKP Szybka Kolej Miejska w Trójmieście,12.87%
2019, styczeń-październik/ January-October,Szybka Kolej Miejska - Warszawa,6.49%
2019, styczeń-październik/ January-October,Koleje Śląskie,5.96%
2019, styczeń-październik/ January-October,Koleje Dolnośląskie,4.19%
2019, styczeń-październik/ January-October,Koleje Wielkopolskie,3.61%
2019, styczeń-październik/ January-October,Warszawska Kolej Dojazdowa,2.65%
2019, styczeń-październik/ January-October,Koleje Małopolskie,1.94%
2019, styczeń-październik/ January-October,Łódzka Kolej Aglomeracyjna,1.73%
2019, styczeń-październik/ January-October,Arriva RP,0.69%
2019, styczeń-październik/ January-October,Pozostali/ Others,0.20%
2019, styczeń-listopad/ January-November,Polregio,26.59%
2019, styczeń-listopad/ January-November,Koleje Mazowieckie - KM,18.39%
2019, styczeń-listopad/ January-November,PKP Intercity,14.59%
2019, styczeń-listopad/ January-November,PKP Szybka Kolej Miejska w Trójmieście,12.84%
2019, styczeń-listopad/ January-November,Szybka Kolej Miejska - Warszawa,6.55%
2019, styczeń-listopad/ January-November,Koleje Śląskie,6.03%
2019, styczeń-listopad/ January-November,Koleje Dolnośląskie,4.18%
2019, styczeń-listopad/ January-November,Koleje Wielkopolskie,3.62%
2019, styczeń-listopad/ January-November,Warszawska Kolej Dojazdowa,2.64%
2019, styczeń-listopad/ January-November,Koleje Małopolskie,1.94%
2019, styczeń-listopad/ January-November,Łódzka Kolej Aglomeracyjna,1.74%
2019, styczeń-listopad/ January-November,Arriva RP,0.69%
2019, styczeń-listopad/ January-November,Pozostali/ Others,0.20%
2019, styczeń-grudzień/ January-December,Polregio,26.46%
2019, styczeń-grudzień/ January-December,Koleje Mazowieckie - KM,18.49%
2019, styczeń-grudzień/ January-December,PKP Intercity,14.55%
2019, styczeń-grudzień/ January-December,PKP Szybka Kolej Miejska w Trójmieście,12.83%
2019, styczeń-grudzień/ January-December,Szybka Kolej Miejska - Warszawa,6.56%
2019, styczeń-grudzień/ January-December,Koleje Śląskie,6.07%
2019, styczeń-grudzień/ January-December,Koleje Dolnośląskie,4.20%
2019, styczeń-grudzień/ January-December,Koleje Wielkopolskie,3.62%
2019, styczeń-grudzień/ January-December,Warszawska Kolej Dojazdowa,2.62%
2019, styczeń-grudzień/ January-December,Koleje Małopolskie,1.93%
2019, styczeń-grudzień/ January-December,Łódzka Kolej Aglomeracyjna,1.79%
