x,y,clusterId,clusterCount,extent_xmin,extent_ymin,extent_xmax,extent_ymax
333903.8952964445,571333.5140911111,266,675,320153.75380000006,556238.2495000008,347198.31539999973,586107.0247000009
694238.9060080717,647319.0293748879,267,446,667344.9736000001,630342.9186000004,712355.6492999997,664604.7587000001
595579.4630657593,714783.8322003891,268,257,585231.4184999997,704450.0873000007,605920.9979999997,724142.0075000003
570427.5826103201,297970.08888060495,269,562,555826.7884,286768.4575999994,584987.6787,304849.9191999994
302657.24916173634,504136.2950048233,270,622,287488.2193999998,491470.1018000003,319929.1063000001,516882.17540000007
329371.7275235192,367591.7848116725,271,574,317366.03839999996,353286.7137000002,338004.4466000004,377879.2094999999
570106.0160933711,529003.8844488636,272,528,555723.949,518016.83220000006,580353.1138000004,545510.8860999998
211583.47095454548,423808.6470336364,273,330,204041.37449999992,403284.59640000015,229643.8320000004,437931.39829999954
212226.9426034956,537678.775626342,274,801,195081.5560999997,518269.30399999954,229970.59300000034,563019.1434000004
568610.4953793015,677069.6026536868,275,773,540232.5734999999,663473.6358000003,587010.5986000001,693886.9618999995
833020.5632891774,376369.2779683982,276,231,822206.8015000001,357840.9791000001,846134.7402999997,383598.7770000007
755504.8447470354,179372.2004526954,277,742,738240.6187000005,165050.5957999993,770371.4905000003,197608.13939999975
289355.4669656986,690254.6041698727,278,1102,262778.9919999996,664937.0208999999,314073.9919999996,708259.5211999994
507819.63882987556,678783.6841813279,279,723,490319.54810000025,661790.5990999993,534382.5290000001,692105.2674000002
453984.233140625,334978.1903062501,280,352,436287.6303000003,329305.66479999945,460377.28610000014,342586.0162000004
530972.7915015959,576352.1516388301,281,376,512546.1582000004,559483.5322999991,544758.5425000004,581202.5417
662060.0352238842,648963.2006553807,282,381,645356.0110999998,628364.4855000004,689595.5612000003,663840.5705999993
548284.2088366974,289678.4603793579,283,218,543299.8349000001,284560.3746000007,555331.4250999996,298348.58970000036
589797.3928591667,433853.09914116666,284,600,577092.3063000003,414491.5756000001,608600.5581999999,444483.35349999927
189716.7641992858,567598.6267704759,285,420,173186.8934000004,551266.8805,209624.51410000026,584968.8104999997
211542.77966184673,600260.4046101046,286,574,191422.18450000044,583218.9652999993,234203.93479999993,618645.4282000009
321323.3962022844,303452.11156776646,287,394,301929.1807000004,286308.3010000009,331103.3688000003,311801.5357000008
420783.81846824987,340448.15275300003,288,400,408516.5580000002,329404.36849999987,435912.9704,348926.59229999967
277513.7712805555,409336.4749236112,289,216,272211.6520999996,403598.5435000006,285558.26609999966,414339.31990000047
731816.2545803573,692076.0625930558,290,504,708103.0663999999,661020.1687000003,747483.1210000003,711252.2996999994
348868.90500459756,695823.8763149421,291,261,327066.8875000002,675393.1823999994,368436.08110000007,707881.6252999995
790839.4304232558,298747.32388953475,292,172,781626.0385999996,294692.6437999997,793903.2369999997,302833.0265999995
677396.9175355401,565434.2849914633,293,574,653413.2545999996,548900.1777999997,697997.6853,584016.1631000005
191123.41891761654,680528.0959989639,294,193,186435.1629999997,661495.2882000003,208924.43939999957,687100.3071999997
726201.1933954047,181044.28359015315,295,457,700407.1885000002,154724.33430000022,739539.0883,189984.3047000002
512673.16194015165,550291.0899578286,296,396,501962.80370000005,531402.2547999993,530537.8608999997,566891.8805
720424.6913518291,428346.17276158545,297,492,708049.2379000001,416177.2204,733218.5958000002,437358.23599999957
406115.2139099478,596729.84566178,298,191,394907.2335000001,593303.2214000002,412236.2312000003,603061.2370999996
588255.3313596274,204661.15217763965,299,161,581652.0729999999,198578.79209999926,591969.1710000001,211761.68689999916
554592.0999689746,713886.3732625642,300,390,545027.2822000002,695586.6427999996,573455.7732999995,728254.7649000008
737280.2575614036,537296.2878971178,301,798,718651.6107999999,513778.73560000025,764688.7342999997,558773.7171
213677.56311784385,499984.081463197,302,538,197503.27029999997,478151.86959999986,240802.37899999972,516869.63709999993
646370.2649633271,275741.68154633266,303,559,637403.2829,267127.7503999993,657130.4281000001,289997.55140000023
623291.198973164,642901.8672714689,304,354,607266.1597999996,622983.6592999995,641663.0831000004,658214.9849999994
296220.7782488987,605472.2088220267,305,454,275683.7408999996,589989.0994000006,318494.6626000004,627911.5603
267743.47360497393,648259.7897706807,306,382,246801.25889999978,629759.4689000007,285655.55150000006,667243.6129000001
728714.8108972551,621595.9471250982,307,255,715746.5646000002,613491.5195000004,755470.3020000001,642558.8964000009
517074.6537281553,195178.81117669898,308,206,508093.60869999975,186461.57569999993,529773.131,201575.38519999944
821283.646361644,396625.78546232893,309,146,813973.0415000003,390798.1637999993,825660.8402000004,403677.7681000009
373895.95194180787,684176.989636723,310,177,358067.2929999996,669660.3643999994,382561.36789999995,697203.9085000008
756346.7610342342,576453.0981966967,311,333,745087.1880999999,561886.0698000006,768408.3651999999,602164.6601999998
236068.14506761375,518004.9103633524,312,352,218717.98419999983,500708.6688000001,252705.98110000044,530852.6506999992
650513.893968657,571411.4122432831,313,134,647409.6985999998,567048.1952999998,659654.7857999997,578273.3380999994
572101.4948540617,560801.4723568626,314,357,556996.2471000003,534808.2388000004,583726.5039999997,571231.5812999997
565152.1034538044,615523.6382309785,315,184,555992.6206999999,606628.5732000005,578669.3079000004,628415.9628999997
668879.4418946968,367183.8381825757,316,132,662964.0779999997,359458.1322000008,671644.4035,370901.6769999992
289975.1703157343,658016.5790003496,317,286,275265.45710000023,641430.4462000001,311928.09109999985,669872.4681000002
551045.2867082674,498354.4542,318,254,535829.5380999995,491910.9254999999,565390.9122000001,505260.5092999991
314328.67865124147,662282.3311361172,319,443,298087.09530000016,649439.3997000009,329834.46470000036,688007.7599999998
398899.87874378386,739520.1305648648,320,185,383005.3125,728838.5658999998,404019.15749999974,758310.6184999999
788148.0751517548,653029.542578509,321,228,777112.8883999996,642124.0205000006,800419.2087000003,669820.4908000007
426759.13922890613,768042.1450195314,322,128,419271.59020000044,759597.9959999993,431726.4840000002,773267.2931999993
404084.22182520665,536518.4946140496,323,242,396732.1130999997,529026.4287,416914.98869999964,548481.3341000006
506936.23018590617,572686.2901845637,324,149,501377.82299999986,566891.8805,515473.591,583993.9063000008
282493.6124257143,493010.1811114284,325,175,280156.6409,482937.3499999996,287223.97059999965,497941.0945999995
644461.5463134921,290115.35397142847,326,126,641702.3041000003,288120.7416999992,651188.1021999996,291704.8197000008
470478.11901730765,458254.58826081734,327,416,452631.63999999966,436716.6201000009,495154.61170000024,475912.7349999994
423580.28790892026,544727.2672037559,328,213,411153.59619999956,538502.7331000008,432539.05869999994,552391.0677000005
648878.9051712053,694414.7532319196,329,448,635410.0384999998,680155.5109000001,665006.0297999997,720069.4002999999
495699.2151148044,306488.61716508376,330,358,484445.0186999999,289505.4361000005,505790.00930000003,321505.8138999995
501794.29317309207,708820.1188823293,331,249,490423.26779999956,695923.9944000002,510762.0845999997,720024.0418999996
477663.02089733334,669068.5442546667,332,150,463963.2542000003,655454.9849999994,489976.93180000037,677686.3728999998
564565.1136218273,697540.1802527916,333,197,550913.4485999998,688004.8772,585732.4045000002,716230.4208000004
760819.2335155717,358075.4929961071,334,411,742772.6046000002,337233.08779999986,780671.4757000003,370700.56489999965
798248.4417578314,270130.87614638545,335,166,787713.3751999997,265142.4726999998,819385.7479999997,283257.9798000008
753805.2122276995,613002.6285183098,336,213,747688.2528999997,598330.2477000002,761396.1423000004,623272.3986000009
256223.14114861534,686405.5672153842,337,325,239852.80030000024,659771.1790999994,273540.9353,704959.2905000001
487210.95032871276,386431.5790772278,338,101,482009.8503999999,383915.98369999975,491235.9095999999,392594.29389999993
293880.54997190466,530451.027035238,339,210,285932.04679999966,515691.7589999996,303879.5647,537824.8355999999
217251.81721379314,686104.529180296,340,203,207418.95150000043,668354.3596999999,229296.90950000007,694137.7544
600816.8633083332,175903.11518541677,341,96,597000.983,174290.56829999946,604653.1763000004,178545.76779999956
592034.6450499999,249611.12445624993,342,96,585962.1142999995,246965.39619999938,595984.3718999997,253718.00789999962
220918.11544744516,574960.6341000004,343,137,210920.55489999987,564184.1821999997,230790.8030000003,593901.4550999999
501985.50101416896,493062.0167356948,344,367,485042.6127000004,475830.8462000005,516351.19489999954,511430.4905999992
328321.385848913,656955.5836847828,345,92,318347.95270000026,646220.2028999999,334482.6895000003,666913.8882999998
631909.5712409447,670528.3700220471,346,254,621443.1458,656815.0764000006,646346.8866999997,689824.0141000003
547598.3656324559,457010.0489763158,347,114,536676.0740999999,453369.5083000008,557060.7405000003,461986.64049999975
825422.9639045642,324799.19716099586,348,241,813711.2900999999,311646.9173000008,836291.2845999999,344236.4723000005
786520.306138298,520254.8403595744,349,141,772454.8695999999,512905.1643000003,795870.2231000001,535108.0318999998
607076.6549625002,429053.5608011362,350,88,601192.3540000003,423573.3356999997,614367.9504000004,431897.48220000044
746984.2399126905,726489.5868913706,351,197,725665.1520999996,718529.1406999994,760929.3567000004,732743.7606000006
733039.622234815,513263.85040814814,352,135,725447.8156000003,500174.98039999977,741415.0250000004,523427.6087999996
598861.8910271112,612546.0862826667,353,225,587862.0036000004,598033.6621000003,614756.6449999996,628424.6831999999
404346.49122745096,392581.01181960787,354,102,399375.6118000001,388291.72550000064,412187.96499999985,394656.0048999991
278101.5210108912,354641.7766504952,355,101,262778.9919999996,348180.7418000009,288179.04279999994,362374.8192999996
260250.95240909088,597903.7931993938,356,165,238676.9740000004,589688.6987999994,273921.24289999995,612401.3631999996
261876.9210409837,618995.57027541,357,122,250899.9890999999,613934.7556999996,275856.92700000014,633195.1678999998
294041.46072654024,635444.8312526066,358,211,280234.7664999999,623815.1602999996,304350.4084999999,648063.1184999999
839422.8650657755,303696.7765716577,359,187,829177.7525000004,293796.22279999964,848903.2608000003,313504.6897999998
658022.406641206,669373.7027467337,360,199,644967.0740999999,656850.3936999999,678416.1525999997,682878.5269000009
538200.6981567797,668529.7735525424,361,118,525077.4822000004,652310.5353999995,547643.2076000003,685918.2382999994
785056.0958937173,443453.82965706824,362,191,767029.7962999996,428475.67610000074,806152.8159999996,452638.32990000024
239398.15322068968,694826.8340482757,363,87,232057.8803000003,680588.9101,246625.28729999997,699658.7232000008
247339.25594156628,346691.5608680723,364,166,237753.23959999997,332977.19710000046,256213.17059999984,357921.3563000001
268972.05218888895,536467.2169238098,365,63,256203.4154000003,534617.7206999995,280927.0537999999,542352.1139000002
566672.941036508,541246.742184127,366,63,566280.3624999998,540495.7375000007,567742.8688000003,542562.0713999998
540982.658442623,197894.1093311476,367,61,536551.7718000002,193983.57269999944,547963.2758,202109.4589000009
759037.391162295,549067.8791426229,368,61,755963.3117000004,548322.2422000002,761191.5033,551642.7696000002
729068.8892583334,372501.46999999986,369,60,725797.6231000004,367924.8158,730512.7637999998,375557.04539999925
423969.7329466665,711691.0136900003,370,60,416947.75090000033,705950.2133000009,428484.07830000017,715143.5485999994
820462.9629000002,349002.91567,371,60,814648.8569,347429.67339999974,828194.9978,353397.26109999977
281511.911229091,464402.98881090904,372,110,277085.80140000023,458186.16220000014,291902.4436999997,476933.3672000002
690202.0817898306,669033.7652135593,373,59,679718.5208999999,658700.5603999998,705969.7753999997,672811.1129999999
688052.2372380433,224567.30789347822,374,92,679670.6032999996,216706.5515999999,694999.7300000004,231436.86549999937
380757.8246093023,658323.694772093,375,86,360911.4258000003,643888.4936999995,390826.43200000003,667959.7367000002
448093.5084359999,405758.522082,376,50,442355.10059999954,400733.2148000002,451683.19600000046,408784.3063999992
345268.16184166673,628447.3915273813,377,84,333733.32990000024,606050.2920999993,365240.75549999997,643409.5335000008
375907.16695625,710121.7401416665,378,48,371289.9534999998,699376.6349,380002.87229999993,717114.6601
843890.8683863636,319496.3859795455,379,44,837225.3413000004,311312.14609999955,847005.1397000002,323075.46990000084
478500.7223629629,759070.0488407407,380,54,471202.5217000004,748352.0958999991,487629.77890000027,764549.1746999994
689610.8841511628,712177.4556790699,381,43,681895.9879999999,709153.9506000001,692949.0617000004,717746.9269999992
288694.3045125,708764.8415325001,382,40,284858.38829999976,704938.3094999995,290828.61840000004,710762.6630000006
744591.3718605263,153674.16335263144,383,38,737653.7011000002,147399.4581000004,758349.3236999996,156789.68889999948
575799.558597059,720076.4881029412,384,34,571849.1420999998,711665.8072999995,580070.1891000001,725398.9684999995
307406.1098015151,582727.5182272728,385,66,301980.091,574434.2909999993,318293.10059999954,589165.0858999994
421371.24144000007,692173.9715533332,386,30,419777.1127000004,690546.0346000008,423309.10259999987,700576.5541999992
768176.8701483872,152132.13604516126,387,31,758773.8419000003,135297.9129000008,783360.4014999997,162335.18349999934
756070.6459466667,326293.00778333354,388,30,753954.2838000003,323249.5974000003,757578.6607999997,329073.4441999998
213538.45488124999,348123.4934687499,389,32,208803.8839999996,342874.9575999994,216855.44689999986,354377.5258000009
407423.08661481476,767327.1470592591,390,27,405923.5223000003,766818.625,407958.00939999986,767868.2989000008
497517.013072,694343.1647980001,391,50,488621.83499999996,689658.7927000001,508440.8668999998,700242.1471999995
316268.4725021739,636647.1469413043,392,46,309925.50650000013,627454.0533000007,323903.2708999999,646637.6158000007
506078.3932,624799.340843478,393,46,502620.7357999999,617602.3604000006,511730.36199999973,636742.0201999992
373421.3176047621,421912.74801428575,394,21,373148.8273,421610.2045000009,373989.1457000002,422591.5008000005
617473.9416190477,601099.9790809524,395,21,615428.1379000004,599086.9627999999,618974.4283999996,604752.2858000007
813319.2550238096,444158.42512857134,396,21,808642.2116999999,441627.7840999998,815855.6871999996,447682.8883999996
447170.8113294118,454156.74669999984,397,17,443764.0985000003,446214.5892999992,448914.38850000035,462389.82840000093
341803.8538066667,679138.1765600004,398,15,341149.49789999984,678309.0472999997,342488.44710000046,679943.3891000003
357714.1094769231,632068.5275538462,399,13,356281.2926000003,630371.6334000006,358341.66000000015,632809.7877999991
605828.9795076925,128256.10335384552,400,13,605826.7000000002,128255.1875,605834.1084000003,128256.5103999991
605833.2739230769,78255.15695384576,401,13,605830.1396000003,78255.05519999936,605833.8437999999,78255.71660000086
349709.83839642856,272124.98219999997,402,28,347148.8326000003,265677.29590000026,356808.12799999956,277251.26469999924
527267.1730916667,723466.1212249999,403,12,522769.22279999964,721886.4818999991,529898.5506999996,725082.0270000007
679614.5528083332,182110.33367499986,404,12,675502.2264999999,177006.92039999925,685488.8970999997,186465.26539999992
307947.1241833333,285114.4523166668,405,12,305333.6020999998,284514.5131999999,312046.78390000015,287474.12370000035
466886.0597099999,652236.3526399999,406,10,466111.3968000002,647375.7427999992,468469.9263000004,656271.8334999997
605833.5791999996,28254.922888889494,407,9,605833.5791999996,28254.922800000757,605833.5791999996,28254.922900000587
192578.06702857133,654814.4494857141,408,7,189720.06879999954,652506.6920999996,195150.06929999962,657832.9451000001
520990.70688333316,517207.39861666627,409,6,517471.01499999966,510685.4801000003,523129.51269999985,530508.8523999993
384015.4034749998,755201.0977750001,410,4,378888.7622999996,750929.5796000008,387048.1551999999,757185.8026999999
