TERYT,Województwo,Powiat,Gmina,OGÓŁEM,Podpowierzchniowy,Pokrywy gleby,Całkowity drzew,Pojedyncze drzewo
120510,małopolskie,gorlicki,Uście Gorlickie,0,0,0,0,0
120601,małopolskie,krakowski,Czernichów,0,0,0,0,0
120602,małopolskie,krakowski,Igołomia-Wawrzeńczyce,0,0,0,0,0
120603,małopolskie,krakowski,Iwanowice,0,0,0,0,0
120604,małopolskie,krakowski,Jerzmanowice-Przeginia,2,0,2,0,0
120605,małopolskie,krakowski,Kocmyrzów-Luborzyca,0,0,0,0,0
120606,małopolskie,krakowski,Krzeszowice,6,0,6,0,0
120607,małopolskie,krakowski,Liszki,0,0,0,0,0
120608,małopolskie,krakowski,Michałowice,0,0,0,0,0
120609,małopolskie,krakowski,Mogilany,0,0,0,0,0
120610,małopolskie,krakowski,Skała,0,0,0,0,0
120611,małopolskie,krakowski,Skawina,0,0,0,0,0
120612,małopolskie,krakowski,Słomniki,0,0,0,0,0
120613,małopolskie,krakowski,Sułoszowa,0,0,0,0,0
120614,małopolskie,krakowski,Świątniki Górne,0,0,0,0,0
120615,małopolskie,krakowski,Wielka Wieś,0,0,0,0,0
120616,małopolskie,krakowski,Zabierzów,0,0,0,0,0
120617,małopolskie,krakowski,Zielonki,0,0,0,0,0
120701,małopolskie,limanowski,Limanowa,0,0,0,0,0
120702,małopolskie,limanowski,Mszana Dolna,0,0,0,0,0
120703,małopolskie,limanowski,Dobra,0,0,0,0,0
120704,małopolskie,limanowski,Jodłownik,0,0,0,0,0
120705,małopolskie,limanowski,Kamienica,0,0,0,0,0
120706,małopolskie,limanowski,Laskowa,1,0,0,0,1
120707,małopolskie,limanowski,Limanowa,0,0,0,0,0
120708,małopolskie,limanowski,Łukowica,1,0,1,0,0
120709,małopolskie,limanowski,Mszana Dolna,1,0,1,0,0
120710,małopolskie,limanowski,Niedźwiedź,1,0,1,0,0
120711,małopolskie,limanowski,Słopnice,0,0,0,0,0
120712,małopolskie,limanowski,Tymbark,0,0,0,0,0
120713,małopolskie,limanowski,Kamienica,0,0,0,0,0
120801,małopolskie,miechowski,Charsznica,0,0,0,0,0
120802,małopolskie,miechowski,Gołcza,2,0,1,0,1
120803,małopolskie,miechowski,Kozłów,0,0,0,0,0
120804,małopolskie,miechowski,Książ Wielki,0,0,0,0,0
120805,małopolskie,miechowski,Miechów,0,0,0,0,0
120806,małopolskie,miechowski,Racławice,0,0,0,0,0
120807,małopolskie,miechowski,Słaboszów,0,0,0,0,0
120901,małopolskie,myślenicki,Dobczyce,0,0,0,0,0
120902,małopolskie,myślenicki,Lubień,0,0,0,0,0
120903,małopolskie,myślenicki,Myślenice,2,0,1,0,1
120904,małopolskie,myślenicki,Pcim,0,0,0,0,0
120905,małopolskie,myślenicki,Raciechowice,0,0,0,0,0
120906,małopolskie,myślenicki,Siepraw,0,0,0,0,0
120907,małopolskie,myślenicki,Sułkowice,0,0,0,0,0
120908,małopolskie,myślenicki,Tokarnia,0,0,0,0,0
120909,małopolskie,myślenicki,Wiśniowa,0,0,0,0,0
121001,małopolskie,nowosądecki,Grybów,0,0,0,0,0
121002,małopolskie,nowosądecki,Chełmiec,0,0,0,0,0
121003,małopolskie,nowosądecki,Gródek nad Dunajcem,0,0,0,0,0
121004,małopolskie,nowosądecki,Grybów,0,0,0,0,0
121005,małopolskie,nowosądecki,Kamionka Wielka,0,0,0,0,0
121006,małopolskie,nowosądecki,Korzenna,0,0,0,0,0
121007,małopolskie,nowosądecki,Krynica-Zdrój,3,0,2,0,1
121008,małopolskie,nowosądecki,Łabowa,0,0,0,0,0
121009,małopolskie,nowosądecki,Łącko,1,0,1,0,0
121010,małopolskie,nowosądecki,Łososina Dolna,0,0,0,0,0
121011,małopolskie,nowosądecki,Muszyna,0,0,0,0,0
121012,małopolskie,nowosądecki,Nawojowa,0,0,0,0,0
121013,małopolskie,nowosądecki,Piwniczna-Zdrój,0,0,0,0,0
121014,małopolskie,nowosądecki,Podegrodzie,1,0,1,0,0
121015,małopolskie,nowosądecki,Rytro,1,0,1,0,0
121016,małopolskie,nowosądecki,Stary Sącz,1,0,1,0,0
121101,małopolskie,nowotarski,Nowy Targ,1,0,1,0,0
121102,małopolskie,nowotarski,Szczawnica,1,0,1,0,0
121103,małopolskie,nowotarski,Czarny Dunajec,0,0,0,0,0
121104,małopolskie,nowotarski,Czorsztyn,0,0,0,0,0
121105,małopolskie,nowotarski,Jabłonka,0,0,0,0,0
121106,małopolskie,nowotarski,Krościenko nad Dunajcem,0,0,0,0,0
121107,małopolskie,nowotarski,Lipnica Wielka,0,0,0,0,0
121108,małopolskie,nowotarski,Łapsze Niżne,0,0,0,0,0
121109,małopolskie,nowotarski,Nowy Targ,0,0,0,0,0
121110,małopolskie,nowotarski,Ochotnica Dolna,0,0,0,0,0
121111,małopolskie,nowotarski,Raba Wyżna,0,0,0,0,0
121112,małopolskie,nowotarski,Rabka-Zdrój,1,0,1,0,0
121113,małopolskie,nowotarski,Spytkowice,0,0,0,0,0
121114,małopolskie,nowotarski,Szaflary,0,0,0,0,0
121201,małopolskie,olkuski,Bukowno,11,0,11,0,0
121203,małopolskie,olkuski,Bolesław,5,0,5,0,0
121204,małopolskie,olkuski,Klucze,14,0,13,0,1
121205,małopolskie,olkuski,Olkusz,16,1,14,1,0
121206,małopolskie,olkuski,Trzyciąż,0,0,0,0,0
121207,małopolskie,olkuski,Wolbrom,16,0,16,0,0
121301,małopolskie,oświęcimski,Oświęcim,0,0,0,0,0
121302,małopolskie,oświęcimski,Brzeszcze,1,0,1,0,0
121303,małopolskie,oświęcimski,Chełmek,1,0,0,0,1
121304,małopolskie,oświęcimski,Kęty,0,0,0,0,0
121305,małopolskie,oświęcimski,Osiek,0,0,0,0,0
121306,małopolskie,oświęcimski,Oświęcim,0,0,0,0,0
121307,małopolskie,oświęcimski,Polanka Wielka,0,0,0,0,0
121308,małopolskie,oświęcimski,Przeciszów,0,0,0,0,0
121309,małopolskie,oświęcimski,Zator,0,0,0,0,0
121401,małopolskie,proszowicki,Koniusza,0,0,0,0,0
121402,małopolskie,proszowicki,Koszyce,0,0,0,0,0
121403,małopolskie,proszowicki,Nowe Brzesko,0,0,0,0,0
121404,małopolskie,proszowicki,Pałecznica,0,0,0,0,0
121405,małopolskie,proszowicki,Proszowice,0,0,0,0,0
121406,małopolskie,proszowicki,Radziemice,0,0,0,0,0
121501,małopolskie,suski,Jordanów,0,0,0,0,0
121502,małopolskie,suski,Sucha Beskidzka,0,0,0,0,0
121503,małopolskie,suski,Budzów,0,0,0,0,0
121504,małopolskie,suski,Bystra-Sidzina,0,0,0,0,0
121505,małopolskie,suski,Jordanów,0,0,0,0,0
121506,małopolskie,suski,Maków Podhalański,0,0,0,0,0
121507,małopolskie,suski,Stryszawa,0,0,0,0,0
121508,małopolskie,suski,Zawoja,0,0,0,0,0
121509,małopolskie,suski,Zembrzyce,0,0,0,0,0
121601,małopolskie,tarnowski,Ciężkowice,1,0,1,0,0
121602,małopolskie,tarnowski,Gromnik,0,0,0,0,0
121603,małopolskie,tarnowski,Lisia Góra,0,0,0,0,0
121604,małopolskie,tarnowski,Pleśna,0,0,0,0,0
121605,małopolskie,tarnowski,Radłów,0,0,0,0,0
121606,małopolskie,tarnowski,Ryglice,0,0,0,0,0
121607,małopolskie,tarnowski,Rzepiennik Strzyżewski,0,0,0,0,0
121608,małopolskie,tarnowski,Skrzyszów,0,0,0,0,0
121609,małopolskie,tarnowski,Tarnów,3,0,2,0,1
121610,małopolskie,tarnowski,Tuchów,3,1,1,0,1
121611,małopolskie,tarnowski,Wierzchosławice,0,0,0,0,0
121612,małopolskie,tarnowski,Wietrzychowice,0,0,0,0,0
121613,małopolskie,tarnowski,Wojnicz,0,0,0,0,0
121614,małopolskie,tarnowski,Zakliczyn,0,0,0,0,0
121615,małopolskie,tarnowski,Żabno,2,0,2,0,0
121616,małopolskie,tarnowski,Szerzyny,0,0,0,0,0
121701,małopolskie,tatrzański,Zakopane,1,0,1,0,0
121702,małopolskie,tatrzański,Biały Dunajec,0,0,0,0,0
121703,małopolskie,tatrzański,Bukowina Tatrzańska,1,0,1,0,0
121704,małopolskie,tatrzański,Kościelisko,1,0,1,0,0
121705,małopolskie,tatrzański,Poronin,0,0,0,0,0
121801,małopolskie,wadowicki,Andrychów,0,0,0,0,0
121802,małopolskie,wadowicki,Brzeźnica,0,0,0,0,0
121803,małopolskie,wadowicki,Kalwaria Zebrzydowska,0,0,0,0,0
121804,małopolskie,wadowicki,Lanckorona,0,0,0,0,0
121805,małopolskie,wadowicki,Mucharz,0,0,0,0,0
121806,małopolskie,wadowicki,Spytkowice,1,0,1,0,0
121807,małopolskie,wadowicki,Stryszów,0,0,0,0,0
121808,małopolskie,wadowicki,Tomice,0,0,0,0,0
121809,małopolskie,wadowicki,Wadowice,0,0,0,0,0
121810,małopolskie,wadowicki,Wieprz,0,0,0,0,0
121901,małopolskie,wielicki,Biskupice,0,0,0,0,0
121902,małopolskie,wielicki,Gdów,0,0,0,0,0
121903,małopolskie,wielicki,Kłaj,0,0,0,0,0
121904,małopolskie,wielicki,Niepołomice,0,0,0,0,0
121905,małopolskie,wielicki,Wieliczka,0,0,0,0,0
126101,małopolskie,Kraków,Kraków,0,0,0,0,0
126102,małopolskie,Kraków,Kraków,1,0,0,0,1
126103,małopolskie,Kraków,Kraków,3,0,3,0,0
126104,małopolskie,Kraków,Kraków,3,0,0,0,3
126105,małopolskie,Kraków,Kraków,1,0,1,0,0
126201,małopolskie,Nowy Sącz,Nowy Sącz,0,0,0,0,0
126301,małopolskie,Tarnów,Tarnów,0,0,0,0,0
140101,mazowieckie,białobrzeski,Białobrzegi,5,0,5,0,0
140102,mazowieckie,białobrzeski,Promna,1,0,1,0,0
140103,mazowieckie,białobrzeski,Radzanów,0,0,0,0,0
140104,mazowieckie,białobrzeski,Stara Błotnica,3,0,3,0,0
140105,mazowieckie,białobrzeski,Stromiec,7,0,6,1,0
140106,mazowieckie,białobrzeski,Wyśmierzyce,1,0,0,0,1
140201,mazowieckie,ciechanowski,Ciechanów,0,0,0,0,0
140202,mazowieckie,ciechanowski,Ciechanów,2,0,2,0,0
140203,mazowieckie,ciechanowski,Glinojeck,4,0,4,0,0
140204,mazowieckie,ciechanowski,Gołymin-Ośrodek,0,0,0,0,0
140205,mazowieckie,ciechanowski,Grudusk,0,0,0,0,0
140206,mazowieckie,ciechanowski,Ojrzeń,0,0,0,0,0
140207,mazowieckie,ciechanowski,Opinogóra Górna,1,0,1,0,0
140208,mazowieckie,ciechanowski,Regimin,2,0,2,0,0
140209,mazowieckie,ciechanowski,Sońsk,1,0,1,0,0
140301,mazowieckie,garwoliński,Garwolin,1,0,1,0,0
140302,mazowieckie,garwoliński,Łaskarzew,0,0,0,0,0
140303,mazowieckie,garwoliński,Borowie,9,0,9,0,0
140304,mazowieckie,garwoliński,Garwolin,4,0,4,0,0
140305,mazowieckie,garwoliński,Górzno,0,0,0,0,0
140306,mazowieckie,garwoliński,Łaskarzew,5,0,5,0,0
140307,mazowieckie,garwoliński,Maciejowice,11,0,11,0,0
140308,mazowieckie,garwoliński,Miastków Kościelny,1,0,1,0,0
140309,mazowieckie,garwoliński,Parysów,1,0,1,0,0
140310,mazowieckie,garwoliński,Pilawa,6,0,6,0,0
140311,mazowieckie,garwoliński,Sobolew,10,0,10,0,0
140312,mazowieckie,garwoliński,Trojanów,4,0,4,0,0
140313,mazowieckie,garwoliński,Wilga,12,0,12,0,0
140314,mazowieckie,garwoliński,Żelechów,1,0,1,0,0
140401,mazowieckie,gostyniński,Gostynin,1,0,1,0,0
140402,mazowieckie,gostyniński,Gostynin,5,1,4,0,0
140403,mazowieckie,gostyniński,Pacyna,3,0,2,0,1
140404,mazowieckie,gostyniński,Sanniki,1,0,1,0,0
140405,mazowieckie,gostyniński,Szczawin Kościelny,13,0,11,2,0
140501,mazowieckie,grodziski,Milanówek,2,0,2,0,0
140502,mazowieckie,grodziski,Podkowa Leśna,0,0,0,0,0
140503,mazowieckie,grodziski,Baranów,1,0,1,0,0
140504,mazowieckie,grodziski,Grodzisk Mazowiecki,8,1,7,0,0
140505,mazowieckie,grodziski,Jaktorów,8,0,8,0,0
140506,mazowieckie,grodziski,Żabia Wola,20,0,20,0,0
140601,mazowieckie,grójecki,Belsk Duży,0,0,0,0,0
140602,mazowieckie,grójecki,Błędów,0,0,0,0,0
140603,mazowieckie,grójecki,Chynów,20,1,19,0,0
140604,mazowieckie,grójecki,Goszczyn,0,0,0,0,0
140605,mazowieckie,grójecki,Grójec,3,0,3,0,0
140606,mazowieckie,grójecki,Jasieniec,0,0,0,0,0
140607,mazowieckie,grójecki,Mogielnica,1,0,1,0,0
140608,mazowieckie,grójecki,Nowe Miasto nad Pilicą,8,0,8,0,0
140609,mazowieckie,grójecki,Pniewy,11,0,11,0,0
140611,mazowieckie,grójecki,Warka,0,0,0,0,0
140701,mazowieckie,kozienicki,Garbatka-Letnisko,1,0,1,0,0
140702,mazowieckie,kozienicki,Głowaczów,19,0,19,0,0
140703,mazowieckie,kozienicki,Gniewoszów,0,0,0,0,0
140704,mazowieckie,kozienicki,Grabów nad Pilicą,6,0,6,0,0
140705,mazowieckie,kozienicki,Kozienice,8,0,7,0,1
140706,mazowieckie,kozienicki,Magnuszew,7,0,7,0,0
140707,mazowieckie,kozienicki,Sieciechów,2,0,2,0,0
140801,mazowieckie,legionowski,Legionowo,3,0,3,0,0
140802,mazowieckie,legionowski,Jabłonna,4,0,4,0,0
140803,mazowieckie,legionowski,Nieporęt,6,0,6,0,0
140804,mazowieckie,legionowski,Serock,3,0,3,0,0
140805,mazowieckie,legionowski,Wieliszew,9,0,9,0,0
140901,mazowieckie,lipski,Chotcza,0,0,0,0,0
140902,mazowieckie,lipski,Ciepielów,0,0,0,0,0
140903,mazowieckie,lipski,Lipsko,3,0,3,0,0
140904,mazowieckie,lipski,Rzeczniów,0,0,0,0,0
140905,mazowieckie,lipski,Sienno,0,0,0,0,0
140906,mazowieckie,lipski,Solec nad Wisłą,1,0,1,0,0
141001,mazowieckie,łosicki,Huszlew,0,0,0,0,0
141002,mazowieckie,łosicki,Łosice,0,0,0,0,0
141003,mazowieckie,łosicki,Olszanka,0,0,0,0,0
141004,mazowieckie,łosicki,Platerów,6,1,5,0,0
141005,mazowieckie,łosicki,Sarnaki,0,0,0,0,0
141006,mazowieckie,łosicki,Stara Kornica,0,0,0,0,0
141101,mazowieckie,makowski,Maków Mazowiecki,1,0,1,0,0
141102,mazowieckie,makowski,Czerwonka,2,0,2,0,0
141103,mazowieckie,makowski,Karniewo,0,0,0,0,0
141104,mazowieckie,makowski,Krasnosielc,2,0,2,0,0
141105,mazowieckie,makowski,Młynarze,1,0,1,0,0
141106,mazowieckie,makowski,Płoniawy-Bramura,3,0,3,0,0
141107,mazowieckie,makowski,Różan,2,0,2,0,0
141108,mazowieckie,makowski,Rzewnie,1,0,1,0,0
141109,mazowieckie,makowski,Sypniewo,2,0,2,0,0
141110,mazowieckie,makowski,Szelków,2,0,0,2,0
141201,mazowieckie,miński,Mińsk Mazowiecki,2,0,2,0,0
141204,mazowieckie,miński,Cegłów,0,0,0,0,0
141205,mazowieckie,miński,Dębe Wielkie,9,0,9,0,0
141206,mazowieckie,miński,Dobre,3,0,3,0,0
141207,mazowieckie,miński,Halinów,14,0,14,0,0
141208,mazowieckie,miński,Jakubów,2,0,2,0,0
141209,mazowieckie,miński,Kałuszyn,1,0,1,0,0
141210,mazowieckie,miński,Latowicz,1,0,1,0,0
141211,mazowieckie,miński,Mińsk Mazowiecki,5,0,5,0,0
141212,mazowieckie,miński,Mrozy,12,0,12,0,0
141213,mazowieckie,miński,Siennica,2,0,2,0,0
141214,mazowieckie,miński,Stanisławów,3,0,3,0,0
141215,mazowieckie,miński,Sulejówek,5,0,5,0,0
141301,mazowieckie,mławski,Mława,2,1,1,0,0
141302,mazowieckie,mławski,Dzierzgowo,0,0,0,0,0
141303,mazowieckie,mławski,Lipowiec Kościelny,0,0,0,0,0
141304,mazowieckie,mławski,Radzanów,2,0,2,0,0
141305,mazowieckie,mławski,Strzegowo,3,0,3,0,0
141306,mazowieckie,mławski,Stupsk,0,0,0,0,0
141307,mazowieckie,mławski,Szreńsk,0,0,0,0,0
141308,mazowieckie,mławski,Szydłowo,8,0,8,0,0
141309,mazowieckie,mławski,Wieczfnia Kościelna,0,0,0,0,0
141310,mazowieckie,mławski,Wiśniewo,0,0,0,0,0
141401,mazowieckie,nowodworski,Nowy Dwór Mazowiecki,3,0,3,0,0
141402,mazowieckie,nowodworski,Czosnów,6,0,6,0,0
141403,mazowieckie,nowodworski,Leoncin,12,0,11,0,1
141404,mazowieckie,nowodworski,Nasielsk,4,0,4,0,0
141405,mazowieckie,nowodworski,Pomiechówek,2,0,1,1,0
141406,mazowieckie,nowodworski,Zakroczym,0,0,0,0,0
141501,mazowieckie,ostrołęcki,Baranowo,2,0,2,0,0
141502,mazowieckie,ostrołęcki,Czarnia,2,0,1,1,0
141503,mazowieckie,ostrołęcki,Czerwin,1,0,1,0,0
141504,mazowieckie,ostrołęcki,Goworowo,1,0,1,0,0
141505,mazowieckie,ostrołęcki,Kadzidło,3,0,3,0,0
141506,mazowieckie,ostrołęcki,Lelis,1,0,1,0,0
141507,mazowieckie,ostrołęcki,Łyse,1,0,1,0,0
141508,mazowieckie,ostrołęcki,Myszyniec,6,0,6,0,0
141509,mazowieckie,ostrołęcki,Olszewo-Borki,16,0,16,0,0
141510,mazowieckie,ostrołęcki,Rzekuń,6,0,6,0,0
141511,mazowieckie,ostrołęcki,Troszyn,0,0,0,0,0
141601,mazowieckie,ostrowski,Ostrów Mazowiecka,4,0,4,0,0
141602,mazowieckie,ostrowski,Andrzejewo,0,0,0,0,0
141603,mazowieckie,ostrowski,Boguty-Pianki,8,0,8,0,0
141604,mazowieckie,ostrowski,Brok,6,1,4,1,0
141605,mazowieckie,ostrowski,Małkinia Górna,9,0,9,0,0
141606,mazowieckie,ostrowski,Nur,0,0,0,0,0
141607,mazowieckie,ostrowski,Ostrów Mazowiecka,13,0,13,0,0
141608,mazowieckie,ostrowski,Stary Lubotyń,1,0,1,0,0
141609,mazowieckie,ostrowski,Szulborze Wielkie,0,0,0,0,0
141610,mazowieckie,ostrowski,Wąsewo,0,0,0,0,0
141611,mazowieckie,ostrowski,Zaręby Kościelne,2,0,2,0,0
141701,mazowieckie,otwocki,Józefów,2,0,2,0,0
141702,mazowieckie,otwocki,Otwock,27,1,26,0,0
141703,mazowieckie,otwocki,Celestynów,22,1,20,1,0
141704,mazowieckie,otwocki,Karczew,12,0,12,0,0
141705,mazowieckie,otwocki,Kołbiel,7,0,6,0,1
141706,mazowieckie,otwocki,Osieck,3,0,3,0,0
141707,mazowieckie,otwocki,Sobienie-Jeziory,16,0,16,0,0
141708,mazowieckie,otwocki,Wiązowna,8,0,8,0,0
141801,mazowieckie,piaseczyński,Góra Kalwaria,81,18,61,2,0
141802,mazowieckie,piaseczyński,Konstancin-Jeziorna,1,0,1,0,0
141803,mazowieckie,piaseczyński,Lesznowola,3,0,3,0,0
141804,mazowieckie,piaseczyński,Piaseczno,24,6,17,0,1
141805,mazowieckie,piaseczyński,Prażmów,43,9,34,0,0
141806,mazowieckie,piaseczyński,Tarczyn,27,4,23,0,0
141901,mazowieckie,płocki,Bielsk,1,0,1,0,0
141902,mazowieckie,płocki,Bodzanów,2,0,2,0,0
141903,mazowieckie,płocki,Brudzeń Duży,4,0,3,0,1
141904,mazowieckie,płocki,Bulkowo,0,0,0,0,0
141905,mazowieckie,płocki,Drobin,1,0,1,0,0
141906,mazowieckie,płocki,Gąbin,5,0,5,0,0
141907,mazowieckie,płocki,Łąck,2,0,2,0,0
141908,mazowieckie,płocki,Mała Wieś,1,0,1,0,0
141909,mazowieckie,płocki,Nowy Duninów,4,0,3,0,1
141910,mazowieckie,płocki,Radzanowo,0,0,0,0,0
141911,mazowieckie,płocki,Słubice,0,0,0,0,0
141912,mazowieckie,płocki,Słupno,2,0,2,0,0
141913,mazowieckie,płocki,Stara Biała,0,0,0,0,0
141914,mazowieckie,płocki,Staroźreby,3,0,2,1,0
141915,mazowieckie,płocki,Wyszogród,0,0,0,0,0
142001,mazowieckie,płoński,Płońsk,0,0,0,0,0
142002,mazowieckie,płoński,Raciąż,2,0,2,0,0
142003,mazowieckie,płoński,Baboszewo,2,0,2,0,0
142004,mazowieckie,płoński,Czerwińsk nad Wisłą,2,0,1,0,1
142005,mazowieckie,płoński,Dzierzążnia,1,0,1,0,0
142006,mazowieckie,płoński,Joniec,2,0,2,0,0
142007,mazowieckie,płoński,Naruszewo,2,0,2,0,0
142008,mazowieckie,płoński,Nowe Miasto,10,0,10,0,0
142009,mazowieckie,płoński,Płońsk,2,0,1,0,1
142010,mazowieckie,płoński,Raciąż,2,0,2,0,0
142011,mazowieckie,płoński,Sochocin,0,0,0,0,0
142012,mazowieckie,płoński,Załuski,1,0,1,0,0
142101,mazowieckie,pruszkowski,Piastów,0,0,0,0,0
142102,mazowieckie,pruszkowski,Pruszków,0,0,0,0,0
142103,mazowieckie,pruszkowski,Brwinów,2,0,2,0,0
142104,mazowieckie,pruszkowski,Michałowice,0,0,0,0,0
142105,mazowieckie,pruszkowski,Nadarzyn,1,0,1,0,0
142106,mazowieckie,pruszkowski,Raszyn,1,0,1,0,0
142201,mazowieckie,przasnyski,Przasnysz,0,0,0,0,0
142202,mazowieckie,przasnyski,Chorzele,2,0,2,0,0
142203,mazowieckie,przasnyski,Czernice Borowe,0,0,0,0,0
142204,mazowieckie,przasnyski,Jednorożec,3,0,3,0,0
142205,mazowieckie,przasnyski,Krasne,0,0,0,0,0
142206,mazowieckie,przasnyski,Krzynowłoga Mała,2,0,2,0,0
142207,mazowieckie,przasnyski,Przasnysz,2,0,2,0,0
142301,mazowieckie,przysuski,Borkowice,11,0,10,0,1
142302,mazowieckie,przysuski,Gielniów,15,0,13,0,2
142303,mazowieckie,przysuski,Klwów,27,1,26,0,0
142304,mazowieckie,przysuski,Odrzywół,4,0,4,0,0
142305,mazowieckie,przysuski,Potworów,11,0,11,0,0
142306,mazowieckie,przysuski,Przysucha,2,0,2,0,0
142307,mazowieckie,przysuski,Rusinów,1,0,1,0,0
142308,mazowieckie,przysuski,Wieniawa,11,0,10,0,1
142401,mazowieckie,pułtuski,Gzy,0,0,0,0,0
142402,mazowieckie,pułtuski,Obryte,0,0,0,0,0
142403,mazowieckie,pułtuski,Pokrzywnica,1,0,1,0,0
142404,mazowieckie,pułtuski,Pułtusk,6,0,6,0,0
142405,mazowieckie,pułtuski,Świercze,0,0,0,0,0
142406,mazowieckie,pułtuski,Winnica,0,0,0,0,0
142407,mazowieckie,pułtuski,Zatory,1,0,1,0,0
142501,mazowieckie,radomski,Pionki,8,3,5,0,0
142502,mazowieckie,radomski,Gózd,11,0,9,2,0
142503,mazowieckie,radomski,Iłża,2,0,2,0,0
142504,mazowieckie,radomski,Jastrzębia,7,0,7,0,0
142505,mazowieckie,radomski,Jedlińsk,21,0,19,1,1
142506,mazowieckie,radomski,Jedlnia-Letnisko,13,0,13,0,0
142507,mazowieckie,radomski,Kowala,5,0,5,0,0
142508,mazowieckie,radomski,Pionki,6,1,4,1,0
142509,mazowieckie,radomski,Przytyk,5,0,5,0,0
142510,mazowieckie,radomski,Skaryszew,14,0,13,1,0
142511,mazowieckie,radomski,Wierzbica,0,0,0,0,0
142512,mazowieckie,radomski,Wolanów,13,0,13,0,0
142513,mazowieckie,radomski,Zakrzew,9,1,7,1,0
142601,mazowieckie,siedlecki,Domanice,0,0,0,0,0
142602,mazowieckie,siedlecki,Korczew,0,0,0,0,0
142603,mazowieckie,siedlecki,Kotuń,4,0,4,0,0
142604,mazowieckie,siedlecki,Mokobody,1,0,1,0,0
142605,mazowieckie,siedlecki,Mordy,0,0,0,0,0
142606,mazowieckie,siedlecki,Paprotnia,2,0,2,0,0
142607,mazowieckie,siedlecki,Przesmyki,3,0,3,0,0
142608,mazowieckie,siedlecki,Siedlce,6,0,5,0,1
142609,mazowieckie,siedlecki,Skórzec,35,1,31,3,0
142610,mazowieckie,siedlecki,Suchożebry,3,0,3,0,0
142611,mazowieckie,siedlecki,Wiśniew,5,0,4,1,0
142612,mazowieckie,siedlecki,Wodynie,2,0,1,0,1
142613,mazowieckie,siedlecki,Zbuczyn,8,0,8,0,0
142701,mazowieckie,sierpecki,Sierpc,0,0,0,0,0
142702,mazowieckie,sierpecki,Gozdowo,0,0,0,0,0
142703,mazowieckie,sierpecki,Mochowo,6,0,6,0,0
142704,mazowieckie,sierpecki,Rościszewo,0,0,0,0,0
142705,mazowieckie,sierpecki,Sierpc,0,0,0,0,0
142706,mazowieckie,sierpecki,Szczutowo,2,0,2,0,0
142707,mazowieckie,sierpecki,Zawidz,3,0,3,0,0
142801,mazowieckie,sochaczewski,Sochaczew,2,0,2,0,0
142802,mazowieckie,sochaczewski,Brochów,4,0,4,0,0
142803,mazowieckie,sochaczewski,Iłów,3,0,3,0,0
142804,mazowieckie,sochaczewski,Młodzieszyn,4,0,4,0,0
142805,mazowieckie,sochaczewski,Nowa Sucha,0,0,0,0,0
142806,mazowieckie,sochaczewski,Rybno,0,0,0,0,0
142807,mazowieckie,sochaczewski,Sochaczew,5,0,4,1,0
142808,mazowieckie,sochaczewski,Teresin,1,0,1,0,0
142901,mazowieckie,sokołowski,Sokołów Podlaski,0,0,0,0,0
142902,mazowieckie,sokołowski,Bielany,0,0,0,0,0
142903,mazowieckie,sokołowski,Ceranów,5,0,5,0,0
142904,mazowieckie,sokołowski,Jabłonna Lacka,0,0,0,0,0
142905,mazowieckie,sokołowski,Kosów Lacki,3,0,3,0,0
142906,mazowieckie,sokołowski,Repki,0,0,0,0,0
142907,mazowieckie,sokołowski,Sabnie,1,0,1,0,0
142908,mazowieckie,sokołowski,Sokołów Podlaski,3,0,3,0,0
142909,mazowieckie,sokołowski,Sterdyń,1,0,1,0,0
143001,mazowieckie,szydłowiecki,Chlewiska,14,0,13,1,0
143002,mazowieckie,szydłowiecki,Jastrząb,4,0,4,0,0
143003,mazowieckie,szydłowiecki,Mirów,0,0,0,0,0
143004,mazowieckie,szydłowiecki,Orońsko,15,1,13,1,0
143005,mazowieckie,szydłowiecki,Szydłowiec,11,0,11,0,0
143201,mazowieckie,warszawski zachodni,Błonie,2,0,2,0,0
143202,mazowieckie,warszawski zachodni,Izabelin,0,0,0,0,0
143203,mazowieckie,warszawski zachodni,Kampinos,1,0,1,0,0
143204,mazowieckie,warszawski zachodni,Leszno,8,0,8,0,0
143205,mazowieckie,warszawski zachodni,Łomianki,8,0,8,0,0
143206,mazowieckie,warszawski zachodni,Ożarów Mazowiecki,0,0,0,0,0
143207,mazowieckie,warszawski zachodni,Stare Babice,2,0,2,0,0
143301,mazowieckie,węgrowski,Węgrów,3,0,3,0,0
143302,mazowieckie,węgrowski,Grębków,2,0,2,0,0
143303,mazowieckie,węgrowski,Korytnica,1,0,1,0,0
143304,mazowieckie,węgrowski,Liw,5,0,5,0,0
143305,mazowieckie,węgrowski,Łochów,7,0,7,0,0
143306,mazowieckie,węgrowski,Miedzna,0,0,0,0,0
143307,mazowieckie,węgrowski,Sadowne,11,0,10,1,0
143308,mazowieckie,węgrowski,Stoczek,1,0,1,0,0
143309,mazowieckie,węgrowski,Wierzbno,0,0,0,0,0
143401,mazowieckie,wołomiński,Kobyłka,17,0,15,0,2
143402,mazowieckie,wołomiński,Marki,36,1,34,0,1
143403,mazowieckie,wołomiński,Ząbki,8,0,7,0,1
143404,mazowieckie,wołomiński,Zielonka,21,0,21,0,0
143405,mazowieckie,wołomiński,Dąbrówka,17,0,17,0,0
